OBJECTID,GEOID,Minor_pct,Poverty_pct,Senior_pct,BIPOC_pct,ZeroCar_pct,Disability_pct,LEP_pct,Score_State,Score_Division,Score_MPO,Score_County,Key_CountyFIPS,Key_DivNbr,Key_MPO,GlobalID,Shape__Area,Shape__Length
5164,370810145032,0.126110124,0.241563055,0.126110124,0.906749556,0.087765957,0.337209302,0.066298343,14.5,14.5,14.5,14.5,81,7,High Point Urban Area MPO,c8ed178d-5f49-4d91-b2b8-deae2eab6e70,0.000148767059272359,0.0582656858293931
5165,370670029033,0.165174939,0.451586656,0.201790073,0.147274207,0.059063136,0.118393235,0.054098361,11,11,11,11,67,9,Winston Salem Urban Area MPO,f297e8f4-f202-4068-b96d-c72cf0772dfa,0.000505412276652351,0.103102861889898
5166,371779601004,0.066011236,0.231741573,0.154494382,0.433988764,0.03087886,0.293233083,0.035294118,13.5,13.5,13.5,17,177,1,Albemarle RPO,0e81fddb-41ff-4f99-b364-2879a89e71e0,0.00633305708856824,0.395636864522019
5167,371830520011,0.317119877,0.467636921,0.072769054,0.905017235,0.19979716,0.186046512,0.066281139,17.5,17.5,19,19,183,5,Capital Area MPO,8dfdeeff-b85f-4985-8ae8-8aff5b02cb43,8.71978124905581E-05,0.0482459971632333
5168,370339303003,0.104395604,0.467032967,0.222527473,0.26510989,0,0.303656598,0.079056865,12,12,13.5,14,33,7,Piedmont Triad RPO,961e2f8b-b440-4064-9897-2841d9671346,0.00229984150450946,0.207388547666474
5169,370339306002,0.084592145,0.123111782,0.135196375,0.450151057,0,0.096610169,0,8.5,8.5,9.5,8.5,33,7,Piedmont Triad RPO,0d7ed300-cf46-49f9-9475-0d55a040bfb5,0.00791929670344871,0.424599805879509
5170,370339305002,0.168235294,0,0.331764706,0.282352941,0,0.19005848,0,6.5,6.5,8,8,33,7,Piedmont Triad RPO,55ef9650-63ec-45f2-8b7d-3fc72c4832e7,0.00577963760269995,0.330656471325916
5171,370339302001,0.335748792,0.20531401,0.120772947,0.557971014,0.203821656,0.334545455,0,15.5,14.5,16.5,17.5,33,7,Piedmont Triad RPO,64c4adb5-00dd-4bed-a9bd-42005619e1c0,0.00759877864288683,0.479638775276766
5172,370339304002,0.124031008,0.208010336,0.235142119,0.320413437,0,0.153153153,0,9.5,8.5,7.5,11,33,7,Piedmont Triad RPO,f0de9251-5d22-4e53-b93b-fc5b58d59a3a,0.00429127367306137,0.363096386991928
5173,370339302002,0.135970334,0.195302843,0.210754017,0.317676143,0.032423208,0.287282708,0,10.5,10.5,10.5,13,33,7,Piedmont Triad RPO,d30c6e6a-0722-4a3c-8bc4-554a071469b9,0.00784551793026367,0.426741017801321
5174,371190055161,0.260357815,0.072504708,0.105932203,0.539548023,0.009090909,0.055519268,0.008028098,12,11.5,11.5,11.5,119,10,Charlotte Regional Transportation Planning Organization,a7255a8b-d296-4d0c-a62d-4d63017bd767,0.000121569882139738,0.0587204233608085
5175,371190055131,0.263895844,0.114672008,0.08012018,0.833249875,0.029230769,0.099214847,0.10933028,14,14,14,15.5,119,10,Charlotte Regional Transportation Planning Organization,9ee23313-aa1f-40a9-a355-0c116af42dad,0.000120346178391628,0.0518357256860983
5176,370670040071,0.319088319,0.287274454,0.231718898,0.152421652,0,0.080924855,0.015327696,10.5,10.5,9.5,9.5,67,9,Winston Salem Urban Area MPO,9ea7953f-9c20-4580-bd8e-da7c1b267126,0.00321779455589422,0.248094805685767
5177,370670031032,0.232142857,0.113416988,0.120656371,0.329633205,0.022727273,0.049932524,0.120605469,12,12,12,12,67,9,Winston Salem Urban Area MPO,ce9d67da-9679-4e18-81e8-cd27f10f56f5,0.00120022577607415,0.211037248688356
5178,371830538081,0.219769674,0.074856046,0.270633397,0.238963532,0,0.048148148,0.002042901,8,8,7.5,7.5,183,5,Capital Area MPO,5f4eaadf-fc65-4445-a62a-2040b4b9f466,0.000398664674548854,0.0890295901047573
5179,371050304021,0.23490965,0.474817378,0.161860823,0.593233372,0.102316602,0.207438449,0.210966932,16,18,18,16,105,8,Triangle Area RPO,0a4301e6-f3c2-475b-9ade-9c915c797817,0.000910854404082784,0.148633594592401
5180,371510308042,0.19921875,0.365885417,0.05078125,0.153645833,0,0.16575592,0.098958333,12,12,12,12,151,8,Piedmont Triad RPO,590c6864-330a-4986-8665-dcfd80c551c9,0.00328581243934423,0.295561521091014
5181,371119701022,0.296728972,0.16588785,0.077102804,0.180685358,0.041322314,0.157807309,0.085944115,13,13,13.5,13,111,13,Isothermal RPO,716489de-315b-4a0e-b94d-fa3b65d05a7d,0.00695295822174558,0.521366817582474
5182,371119701012,0.038882139,0.215066829,0.255164034,0.063183475,0.026442308,0.281921618,0,10.5,9.5,8.5,8.5,111,13,Isothermal RPO,0e19cef9-bad0-49be-836d-188a07c92729,0.00548906054655163,0.480255084969016
5183,371119709024,0.296475466,0.480995162,0.221147201,0.236351071,0,0.158995816,0.019911504,12.5,12.5,13.5,12.5,111,13,Isothermal RPO,1fdc2be2-7436-4369-829c-c41c765fb058,0.00238869528948271,0.351779131493856
5184,371119709041,0.17906746,0.19890873,0.201388889,0.191468254,0.168435013,0.233827493,0,10.5,11.5,12.5,12.5,111,13,Isothermal RPO,be7db751-02ee-4d49-914a-8da5676ac1fd,0.00263775016037471,0.276197840558743
5185,371119709032,0.098514034,0.247110622,0.251513484,0.102916896,0.07960199,0.33808933,0,10.5,10.5,10,10,111,13,Isothermal RPO,e011dcf5-1b51-4355-8b70-265c247d235c,0.00996669808478146,0.5033579524588
5186,371119709031,0.178338408,0.266202697,0.113092649,0.161809482,0.08141321,0.279577995,0.016025641,13,13,14,14,111,13,Isothermal RPO,ee564747-00de-4920-9550-5dc23052f3bd,0.0022404668411582,0.294447562168063
5187,371619602022,0.135168961,0.320400501,0.147684606,0,0,0.16966967,0,8,8,8,8,161,13,Isothermal RPO,99758321-2521-4888-b407-7157213a79cb,0.00211274161915753,0.237146178916003
5188,371619602031,0.1829653,0.215299685,0.294952681,0.086750789,0.02016129,0.323359073,0,11.5,11.5,9.5,8.5,161,13,Isothermal RPO,e2f77e20-3608-47f9-afe6-3197a06cfad4,0.00676346278487472,0.451175765935854
5189,371619610023,0.198721673,0.262638001,0.032539221,0.203370134,0.129353234,0.263843648,0.033918837,14,14,15,14,161,13,Isothermal RPO,298af33d-e456-4a1c-ad54-3eb1389f8678,0.0017547451811879,0.176763209447371
5190,370999509002,0.107883817,0.145919779,0.304979253,0.038727524,0.06518724,0.060392157,0.02403496,8,8,9,8,99,14,Southwestern RPO,a1efc4f7-e4b2-4bd5-be3f-b0b3dcc3c4d7,0.0122625895699002,0.629729734140657
5191,370999502002,0.063034188,0.290598291,0.297008547,0.103632479,0.078571429,0.234866828,0.034594595,10,11,10,10,99,14,Southwestern RPO,c9f5eb40-1763-4b2f-b126-2a90a04868ac,0.00378623875371886,0.288222439957276
5192,370839307023,0.136767318,0.440497336,0.317939609,0.596802842,0.166112957,0.222462203,0.076642336,13,12,13,13.5,83,4,Peanut Belt RPO,2512e5fb-6727-4b04-9575-bdedf2bdfc51,0.000631860504199722,0.125471829971499
5193,370839305031,0.054166667,0.040277778,0.5,0.151388889,0.032967033,0.214177979,0,7.5,7.5,7.5,7.5,83,4,Peanut Belt RPO,485efa55-1d18-4fcd-8086-ec2800fdde23,0.000461818209714693,0.110323801344728
5194,370839309023,0.24270557,0.795755968,0.124668435,0.954907162,0.119453925,0.248628885,0,15.5,15.5,15.5,15.5,83,4,Peanut Belt RPO,78f4e9c8-93f0-491d-9a78-86df53c1d3ed,0.000104862707530629,0.0442572066432535
5195,371559609001,0.157160963,0.098859316,0.309252218,0.36121673,0.023809524,0.282170543,0.033738192,12.5,8.5,9.5,9.5,155,6,Lumber River RPO,8a08e19f-1b84-4159-8ca5-35eee5006a51,0.00010251487469759,0.0514104087490039
5196,371559610001,0.17007874,0.458267717,0.168503937,0.571653543,0.036900369,0.179074447,0.065436242,13.5,12,12,12,155,6,Lumber River RPO,b4a0ec8e-2f34-45d8-b9bf-c33f0b84352a,0.000104568484175616,0.0421391753120049
5197,370010203013,0.075901328,0.282732448,0.270714738,0.526249209,0.057010786,0.250610252,0.111321948,12,13,14,14,1,7,Burlington Graham MPO,388b2510-7e79-44b8-affa-954127292bcc,0.000125575374340769,0.0496357135237435
5198,370810144073,0.122184685,0,0.287725225,0.13231982,0,0.080026455,0.051340559,6,6,5,5,81,7,High Point Urban Area MPO,88ccfc91-ba84-4df2-8667-ef9a293cb033,0.000129811679471459,0.0450466121421789
5199,370810144091,0.098258706,0.149253731,0.390547264,0.232587065,0.018604651,0.3,0.089646465,10,10,10,10,81,7,High Point Urban Area MPO,3d57ec7f-b0a6-40ef-bf70-8e70ae02deeb,0.000220164255324562,0.0720927035014537
5200,370810144101,0.25307377,0.020491803,0.091188525,0.288934426,0.013157895,0.131541726,0.024757804,10,12,11,10,81,7,High Point Urban Area MPO,0396a3eb-0c6b-4f47-a4ec-7de32f5ed4e4,0.000114127410824949,0.0542600193137459
5201,370810144102,0.099409449,0.244094488,0.317913386,0.36515748,0.087954111,0.190419162,0.129064039,11.5,11.5,11.5,11.5,81,7,High Point Urban Area MPO,ffc31887-8ea6-4749-ba23-7f17906b62c4,0.000208529859946793,0.0662092199549387
5202,370810144103,0.233570863,0.399841647,0.110055424,0.445764054,0.041269841,0.182101977,0.076923077,14,14,15,14,81,7,High Point Urban Area MPO,7f845284-2a6e-4930-8222-2fe14fdc1861,0.000139186170827088,0.0498512739957
5203,370810144112,0.256862745,0.235947712,0.179084967,0.768627451,0.012820513,0.197039778,0.052287582,14.5,14.5,14.5,13.5,81,7,High Point Urban Area MPO,a91a9554-76ba-4d43-83d5-be986d43c8b6,0.000130862254763997,0.059902565130735
5204,370810144121,0.226937269,0.360393604,0.181426814,0.588560886,0.042158516,0.177944862,0.20050923,13,14,15,14,81,7,High Point Urban Area MPO,af8ae44a-c361-4516-ab48-323c8efa0e02,0.000203095989718349,0.0620064563302407
5205,371899209003,0.083601286,0.175777063,0.206859593,0.009646302,0,0.151664612,0,7.5,6.5,6.5,7.5,189,11,High Country RPO,0421cac8-025b-459a-bc48-5f2d9fb117a8,0.00319521416463431,0.318154437428875
5206,371899209004,0.045234249,0.302100162,0.222940226,0,0.023738872,0.150592217,0,8,7,7,8,189,11,High Country RPO,3d0ac7c2-18a2-4fc8-bd06-22901b25027e,0.00116825328109371,0.213784347655929
5207,371899209005,0.293823038,0.243739566,0.110183639,0.045075125,0,0.221938776,0,11.5,11.5,11.5,12.5,189,11,High Country RPO,529feb01-101e-4a0a-b081-8b4999fc174c,0.00199063155082513,0.320341837319411
5208,371190038071,0.297658863,0.496098105,0.101449275,0.903010033,0.051334702,0.119090909,0.321223709,17,18,18,17.5,119,10,Charlotte Regional Transportation Planning Organization,58101706-87a6-414e-b6f4-f0b19c9b211b,0.000213801190511731,0.0768495709337456
5209,370139303002,0.033398821,0.220039293,0.275049116,0.436149312,0.210116732,0.325242718,0.029469548,13.5,12.5,12.5,14,13,2,Mid-East RPO,27d9311b-6c9f-45fa-8b39-2466665ad7b1,0.000150812666333877,0.0549338522650442
5210,371190019191,0.278676988,0.503166784,0.06122449,0.716396904,0.114018692,0.098477157,0.339242546,18,18,18,19,119,10,Charlotte Regional Transportation Planning Organization,792c3e84-fbb1-449a-8702-a9f77ce5f694,6.71543900807592E-05,0.0405907452570196
5211,371190019101,0.263708873,0.437188435,0.039880359,0.94217348,0.211084906,0.124823695,0.375336564,18,19,19,19,119,10,Charlotte Regional Transportation Planning Organization,8266f33e-0693-4eb4-962c-da5a7ff3aa1f,9.3924847760718E-05,0.0631979337241039
5212,370190204043,0.140740741,0.174074074,0.35308642,0,0.031161473,0.274509804,0,7.5,8,10.5,8,19,3,Grand Strand Transportation Study Area,fffa2c9e-b1a4-4144-aa29-fa0e0183c5b2,0.000623916446784278,0.120598217191131
5213,371759605011,0.113207547,0,0.398584906,0,0,0.271276596,0,5.5,5.5,7.5,6.5,175,14,Land-of-Sky RPO,dd6878cf-13cb-4814-87ae-706e4d80933f,0.00254432151564288,0.277298319137371
5214,371759604031,0.108262108,0.096866097,0.190883191,0,0,0.082781457,0,5,6,7,6,175,14,Land-of-Sky RPO,7f62adf5-288a-427e-9c0e-9cef63fe0a31,0.00450810360575815,0.527632099314966
5215,371759604032,0.041436464,0.209944751,0.687845304,0,0.075242718,0.226224784,0,7.5,8,9.5,9.5,175,14,Land-of-Sky RPO,52a76bea-97de-4251-9993-4d36d3eac0c8,0.00200715354390013,0.238266790047707
5216,371759605022,0.210947109,0.349938499,0.217097171,0.195571956,0.018232819,0.087859425,0.095052083,11,14,16,15,175,14,Land-of-Sky RPO,f2abffe1-4775-4948-a664-5765026fb345,0.00362691964596706,0.372368767988372
5217,371759603022,0,0.029978587,0.447537473,0.087794433,0,0.12345679,0,4.5,4.5,6.5,5.5,175,14,Land-of-Sky RPO,d33a87bf-dca4-4636-86cd-1d3f4676ef52,7.96227373029978E-05,0.0457985132552497
5218,371759605012,0.232415902,0.275229358,0.197247706,0.025993884,0.033444816,0.259179266,0.015332198,11,13,14.5,13.5,175,14,Land-of-Sky RPO,c0c3d78a-0154-49a4-a230-47aa55be9c47,0.0023098276096789,0.265768681066548
5219,371759603024,0.098155468,0.148880105,0.334650856,0,0,0.225497421,0,5.5,6,8.5,8.5,175,14,Land-of-Sky RPO,c147d778-f8e5-4737-b782-8c0fac0b3af8,0.00107652498445532,0.193470552511562
5220,371759606012,0.225333333,0.214666667,0.097333333,0.157333333,0,0.08777969,0.080424886,11,13,15,15,175,14,Land-of-Sky RPO,65b751be-67a1-4618-aef5-4630fe13e88b,0.00206377278027503,0.30920924803289
5221,371759605014,0.115555556,0.24,0.117777778,0.156666667,0,0.248407643,0,9.5,11.5,14,14,175,14,Land-of-Sky RPO,c83aa558-e162-408e-b731-bdd2b557babf,0.00263632271844472,0.319128455956346
5222,371759602022,0.03307276,0.339146121,0.461815995,0.261575466,0.016011645,0.283809524,0.010321797,10.5,11.5,13.5,13,175,14,Land-of-Sky RPO,7a0284c3-774b-4963-a328-226e257d7403,0.00277771511832725,0.278380821051037
5223,371759604013,0.073333333,0.127619048,0.391428571,0.04952381,0,0.232271326,0,6.5,6.5,8.5,8,175,14,Land-of-Sky RPO,08018d13-57f3-4dd3-9d93-6f33d2c79f8e,0.000944340583600933,0.260966678326394
5224,371759604033,0.019556714,0.045632334,0.709256845,0.028683181,0,0.191186441,0.022816167,7.5,7.5,7.5,7.5,175,14,Land-of-Sky RPO,9e3c2994-5d85-4150-a69b-6beba346bcec,0.000790583923389931,0.130999014831745
5225,371759603011,0.122827346,0.178447277,0.242178447,0.236384705,0.08,0.169014085,0.037079954,9,11,15,14,175,14,Land-of-Sky RPO,beeedaab-cbf9-4224-b306-ad384e29f595,0.00028673122960754,0.0780522871822979
5226,371759603012,0.222283814,0.134700665,0.261086475,0.160199557,0.066115702,0.180921053,0.044382022,10,12.5,16,15.5,175,14,Land-of-Sky RPO,378e119a-d1a5-4e17-8385-505a0ac90ca3,0.00038527180595338,0.110318970540043
5227,371290119062,0.075797872,0.355053191,0.156914894,0.082446809,0.032755299,0.069064748,0.022972973,10,10,10,9,129,3,Wilmington Urban Area MPO,15c4d1e3-4298-46a9-ae1e-cbce6bd671b3,9.99906987999566E-05,0.0456335048487801
5228,371950005023,0.106140351,0.272807018,0.20877193,0.357894737,0,0.194308145,0,9.5,8.5,8.5,8.5,195,4,Upper Coastal Plain RPO,62c8277d-347f-4f73-aecb-54bcac718ccb,9.70375797351153E-05,0.047842800249263
5229,371950004011,0.02122905,0.147486034,0.366480447,0.649162011,0.087470449,0.23245614,0,10,8.5,8.5,8.5,195,4,Upper Coastal Plain RPO,cd799601-5658-4d44-92d2-b89432e4f784,0.000116743831085842,0.0426917335122216
5230,371190061101,0.117684478,0.044529262,0.082061069,0.62913486,0,0.111031002,0,9.5,9.5,9.5,9.5,119,10,Charlotte Regional Transportation Planning Organization,c5f8ccce-22e1-44ff-b699-9cac01654a52,0.000264956843921027,0.0754155272865675
5231,371190019252,0.121212121,0.195286195,0.023569024,0.794612795,0.043189369,0.15932914,0.034111311,12.5,13.5,13.5,13.5,119,10,Charlotte Regional Transportation Planning Organization,e2439d83-acd1-40b9-9869-351dad33f97a,6.17449215951638E-05,0.0336826023456915
5232,371190063112,0.274504405,0.040198238,0.069933921,0.157488987,0.008196721,0.062193126,0,10,10,10,10,119,10,Charlotte Regional Transportation Planning Organization,9c14008a-c683-4f8e-b08b-0263573ffc2b,0.000476120196935881,0.0984702516186625
5233,370179506021,0.120689655,0.327586207,0.194827586,0.875862069,0.148148148,0.274841438,0,13.5,12.5,13.5,13.5,17,6,Mid-Carolina RPO,d249a2c7-5dc0-448c-b169-2dae4b34a518,0.00965740172273399,0.494861815332587
5234,370179504021,0.212432916,0.376118068,0.268336315,0.695438283,0.032904149,0.189473684,0.011363636,13.5,11.5,13,13,17,6,Mid-Carolina RPO,d71a7b9c-3580-4d17-bca1-23e9aa85faae,0.00536419210061467,0.362147917716542
5235,370179504014,0.228894691,0.11227154,0.173194082,0.171453438,0.108796296,0.133182844,0,9,9,9,9,17,6,Mid-Carolina RPO,ed2106ed-e0c8-4deb-9611-ded889f7bc78,0.00193962888079113,0.215309343752743
5236,370179506014,0.180194805,0.053571429,0.375,0.191558442,0,0.118811881,0,6.5,6.5,6.5,6.5,17,6,Mid-Carolina RPO,f3afcf19-3895-4a5c-a508-847d1064c0b1,0.00533861760754917,0.314908016524779
5237,370179506011,0,0.555555556,0.490514905,0.74796748,0.294117647,0.184281843,0,12.5,12.5,12.5,12.5,17,6,Mid-Carolina RPO,bba550b5-e3c1-44bd-9680-fee9492f8557,0.00852413934853757,0.657770019357669
5238,371899206011,0.114884393,0.323699422,0.200144509,0.213150289,0.028960818,0.118985127,0.034686347,9,10,12,12,189,11,High Country RPO,f891c20a-9df1-4541-baf7-cabd24874395,0.000298552198501056,0.100426097669789
5239,371259504033,0.123680241,0.226244344,0.2760181,0.484162896,0.119298246,0.282568807,0,12.5,12.5,11.5,11.5,125,8,Triangle Area RPO,7773949e-864d-42f7-9c0f-a66cc0318e68,0.00115889632434119,0.158148561606125
5240,371259505062,0.276154571,0.128180961,0.2667295,0.119698398,0,0.191616766,0,9.5,9.5,9.5,8.5,125,8,Triangle Area RPO,f641a8b1-dcaa-4738-823f-ea573d9d53e8,0.000948321321175172,0.151311050316325
5241,371830511011,0,0,0,0.186807388,0,0,0.00237467,5.5,5.5,5.5,5.5,183,5,Capital Area MPO,1949ec6f-5365-44d7-96b9-1a9f634cbc1f,5.90145698424749E-05,0.0329627185985163
5242,370970607012,0.258226037,0.269670959,0.23962804,0.356223176,0.024122807,0.26647001,0.108314264,15.5,16,14.5,14.5,97,12,Charlotte Regional Transportation Planning Organization,42461fad-5f34-4f84-a5ba-79f97bab7eea,0.00252130353851499,0.220791647901986
5243,370970610011,0.276781609,0.306666667,0.135632184,0.188045977,0,0.160158835,0.030271934,12.5,12.5,11.5,11.5,97,12,Charlotte Regional Transportation Planning Organization,1ae1a508-c71b-43c6-bb2a-d4d3ac1b6ac5,0.00282323287342479,0.254692001690879
5244,370230209022,0.096698113,0.110849057,0.393867925,0.048349057,0,0.143048128,0,6.5,5.5,5.5,5.5,23,13,Greater Hickory MPO,9e34e8c1-1c85-40d5-91fe-fbd617660730,0.000387924449114507,0.127045431341884
5245,370230206005,0.277331686,0.61581223,0.117356393,0.643607165,0.069724771,0.124675325,0.181058496,16,16,18,18,23,13,Greater Hickory MPO,48e5b7fa-09e9-4f83-b39a-8fcff3b13678,0.000286739282046256,0.10654332864589
5246,371190015051,0.108608206,0.091713596,0.034593725,0.579243765,0.009784736,0.123411978,0.024326672,10,11,11,11,119,10,Charlotte Regional Transportation Planning Organization,3eab43f0-8ec7-47b1-80d6-240039049632,0.000177089963699473,0.065149333348607
5247,371070111001,0.17954071,0.590814196,0.219206681,0.308977035,0.04954955,0.368146214,0,14,14,12.5,12.5,107,2,East Carolina RPO,6abef55d-af1f-4595-a087-48cc03eb021b,0.00199990861460719,0.181371814115409
5248,370270312022,0.21743643,0.430202387,0.192527244,0.052932019,0.026004728,0.24248497,0.006626173,12,13.5,12,11,27,11,Greater Hickory MPO,a1c3c50b-ec4b-4297-aae8-795dcffae52a,0.00139713584712808,0.17556152636456
5249,370270303004,0.086956522,0.29057971,0.263768116,0.260144928,0,0.35366859,0.025,10.5,11.5,11,11.5,27,11,Greater Hickory MPO,d0c7f1d5-d099-45bb-8a13-9cbffe3c4138,0.000825402882810522,0.162764359877869
5250,370270309001,0.136971047,0.28285078,0.345211581,0.012249443,0,0.318709677,0,9,10,9,7.5,27,11,Greater Hickory MPO,8148d833-916d-41af-bf30-ed303eaa5902,0.0183994543697281,0.662437494467129
5251,370270309002,0.324213406,0.060875513,0.04377565,0,0,0.093117409,0,8,8,8,8,27,11,Greater Hickory MPO,b7f73746-f4bd-43f6-83c3-7a1cba300d7b,0.00114193025797249,0.149011039802113
5252,371830536181,0.196001428,0.092823991,0.038200643,0.78721885,0.026013772,0.043812105,0.162927981,13,13,14,14,183,5,Capital Area MPO,2000c1c4-9f8b-4c12-a3f1-f2f7767d94af,0.000140013354211987,0.0672673268727752
5253,371830528142,0.20797227,0.145580589,0.09965338,0.766031196,0.137711864,0.29498861,0.08624031,16,15.5,16,17,183,5,Capital Area MPO,fee8e8b2-32a9-47b3-9554-e9acd5dc6ebb,0.00033310482149318,0.0833259303077208
5254,371190036003,0.249484536,0.546391753,0.165979381,0.954639175,0.290697674,0.274725275,0.149870801,18.5,18.5,18.5,19.5,119,10,Charlotte Regional Transportation Planning Organization,a0719c38-9598-43c6-a76d-8c7e42daae6e,6.08820728302817E-05,0.0417335854058403
5255,371190036004,0.354545455,0.6,0.135064935,0.850649351,0.114583333,0.219277108,0.023943662,17.5,18,16.5,18,119,10,Charlotte Regional Transportation Planning Organization,3c3bdb8a-d53f-4da3-95cc-712561dee20f,6.79100112392916E-05,0.0394636197790559
5256,370850708011,0.247772592,0.305897327,0.131523123,0.292745015,0.060879369,0.178010471,0.033191086,13,10,12,13.5,85,6,Mid-Carolina RPO,abf3d491-26c2-4b28-9893-67fdd65386ce,0.00379513383495578,0.376361107000342
5257,370850713033,0.260337413,0.030764142,0.096592789,0.327158452,0,0.196663296,0.0076,12.5,10,10,11.5,85,6,Fayetteville Area MPO,b3abd6dc-4faf-4f62-82c4-0afef9c9cecb,0.000831623262001813,0.156876009084658
5258,371950015022,0.206933333,0.050666667,0.191466667,0.3456,0,0.046970728,0.013053348,9.5,8,8,8,195,4,Upper Coastal Plain RPO,7203483d-89d5-465d-ba8c-014253c5095f,0.00576503485808644,0.476483007983531
